FalsePositiveRate,TruePositiveRate
0.16328502415458937,0.6256684491978609
0.1642512077294686,0.6256684491978609
0.1642512077294686,0.6310160427807486
0.16521739130434782,0.6310160427807486
0.16521739130434782,0.6336898395721925
0.16618357487922705,0.6336898395721925
0.16618357487922705,0.6363636363636364
0.1681159420289855,0.6363636363636364
0.1681159420289855,0.6390374331550802
0.16908212560386474,0.6390374331550802
0.16908212560386474,0.6443850267379679
0.17101449275362318,0.6443850267379679
0.17101449275362318,0.6470588235294118
0.17294685990338166,0.6470588235294118
0.17294685990338166,0.6497326203208557
0.17391304347826086,0.6497326203208557
0.17391304347826086,0.6524064171122995
0.178743961352657,0.6524064171122995
0.178743961352657,0.6577540106951871
0.17971014492753623,0.6577540106951871
0.17971014492753623,0.660427807486631
0.18067632850241547,0.660427807486631
0.18067632850241547,0.6631016042780749
0.1826086956521739,0.6631016042780749
0.1826086956521739,0.6657754010695187
0.18357487922705315,0.6657754010695187
0.18357487922705315,0.6684491978609626
0.18454106280193236,0.6684491978609626
0.18454106280193236,0.6711229946524064
0.18840579710144928,0.6711229946524064
0.18840579710144928,0.6764705882352942
0.19227053140096617,0.6764705882352942
0.19227053140096617,0.6844919786096256
0.19516908212560385,0.6844919786096256
0.19516908212560385,0.6871657754010695
0.1961352657004831,0.6898395721925134
0.1961352657004831,0.6925133689839572
0.19806763285024154,0.6925133689839572
0.19806763285024154,0.6951871657754011
0.2,0.6951871657754011
0.2,0.6978609625668449
0.20096618357487922,0.6978609625668449
0.20096618357487922,0.7005347593582888
0.20676328502415459,0.7005347593582888
0.20676328502415459,0.7032085561497327
0.20966183574879227,0.7032085561497327
0.20966183574879227,0.7085561497326203
0.2106280193236715,0.7085561497326203
0.2106280193236715,0.713903743315508
0.2135265700483092,0.713903743315508
0.2135265700483092,0.7165775401069518
0.2251207729468599,0.7165775401069518
0.2251207729468599,0.7219251336898396
0.22608695652173913,0.7219251336898396
0.22608695652173913,0.732620320855615
0.22801932367149758,0.732620320855615
0.22801932367149758,0.7379679144385026
0.2289855072463768,0.7379679144385026
0.2289855072463768,0.7406417112299465
0.2318840579710145,0.7406417112299465
0.2318840579710145,0.7433155080213903
0.2357487922705314,0.7433155080213903
0.2357487922705314,0.7459893048128342
0.23671497584541062,0.7459893048128342
0.23671497584541062,0.7486631016042781
0.24057971014492754,0.7486631016042781
0.24057971014492754,0.7513368983957219
0.2463768115942029,0.7513368983957219
0.2463768115942029,0.7540106951871658
0.25120772946859904,0.7540106951871658
0.25120772946859904,0.7566844919786097
0.2541062801932367,0.7566844919786097
0.2541062801932367,0.7593582887700535
0.25507246376811593,0.7593582887700535
0.25507246376811593,0.7620320855614974
0.2589371980676328,0.7620320855614974
0.2589371980676328,0.7647058823529411
0.263768115942029,0.7647058823529411
0.263768115942029,0.767379679144385
0.2647342995169082,0.767379679144385
0.2647342995169082,0.7700534759358288
0.26763285024154587,0.7700534759358288
0.26763285024154587,0.7754010695187166
0.27053140096618356,0.7754010695187166
0.27053140096618356,0.7834224598930482
0.2714975845410628,0.7834224598930482
0.2714975845410628,0.786096256684492
0.2753623188405797,0.786096256684492
0.2753623188405797,0.7887700534759359
0.2763285024154589,0.7887700534759359
0.2763285024154589,0.7914438502673797
0.2792270531400966,0.7914438502673797
0.2792270531400966,0.7941176470588235
0.2927536231884058,0.7941176470588235
0.2927536231884058,0.7967914438502673
0.293719806763285,0.7967914438502673
0.293719806763285,0.7994652406417112
0.2946859903381642,0.7994652406417112
0.2946859903381642,0.8074866310160428
0.2995169082125604,0.8074866310160428
0.2995169082125604,0.8101604278074866
0.3033816425120773,0.8101604278074866
0.3033816425120773,0.8128342245989305
0.30434782608695654,0.8128342245989305
0.30434782608695654,0.8155080213903744
0.30628019323671496,0.8155080213903744
0.30628019323671496,0.8181818181818182
0.3140096618357488,0.8181818181818182
0.3140096618357488,0.8235294117647058
0.314975845410628,0.8235294117647058
0.314975845410628,0.8288770053475936
0.32367149758454106,0.8288770053475936
0.32367149758454106,0.8315508021390374
0.32560386473429953,0.8315508021390374
0.32560386473429953,0.8342245989304813
0.32753623188405795,0.8342245989304813
0.32753623188405795,0.8368983957219251
0.3285024154589372,0.8368983957219251
0.3285024154589372,0.839572192513369
0.3352657004830918,0.839572192513369
0.3352657004830918,0.8475935828877005
0.34299516908212563,0.8475935828877005
0.34299516908212563,0.8502673796791443
0.34396135265700484,0.8502673796791443
0.34396135265700484,0.8529411764705882
0.3468599033816425,0.8529411764705882
0.3468599033816425,0.8556149732620321
0.34782608695652173,0.8556149732620321
0.34782608695652173,0.8582887700534759
0.34879227053140094,0.8582887700534759
0.34879227053140094,0.8609625668449198
0.3507246376811594,0.8609625668449198
0.3507246376811594,0.8636363636363636
0.36618357487922704,0.8636363636363636
0.36618357487922704,0.8663101604278075
0.37874396135265703,0.8663101604278075
0.37874396135265703,0.8743315508021391
0.38454106280193234,0.8743315508021391
0.38454106280193234,0.8770053475935828
0.39710144927536234,0.8770053475935828
0.39710144927536234,0.8796791443850267
0.4,0.8796791443850267
0.4,0.8823529411764706
0.4038647342995169,0.8823529411764706
0.4038647342995169,0.8850267379679144
0.4057971014492754,0.8850267379679144
0.4057971014492754,0.8877005347593583
0.41352657004830917,0.8877005347593583
0.41352657004830917,0.8903743315508021
0.4144927536231884,0.8903743315508021
0.4144927536231884,0.893048128342246
0.41545893719806765,0.893048128342246
0.41545893719806765,0.8957219251336899
0.41932367149758454,0.8957219251336899
0.41932367149758454,0.8983957219251337
0.42318840579710143,0.8983957219251337
0.42318840579710143,0.9010695187165776
0.4270531400966184,0.9010695187165776
0.4270531400966184,0.9037433155080213
0.43285024154589374,0.9037433155080213
0.43285024154589374,0.9064171122994652
0.43478260869565216,0.9064171122994652
0.43478260869565216,0.9090909090909091
0.45217391304347826,0.9090909090909091
0.45217391304347826,0.9117647058823529
0.4647342995169082,0.9117647058823529
0.4647342995169082,0.9144385026737968
0.4753623188405797,0.9144385026737968
0.4753623188405797,0.9171122994652406
0.48695652173913045,0.9171122994652406
0.48695652173913045,0.9224598930481284
0.4956521739130435,0.9224598930481284
0.4956521739130435,0.9251336898395722
0.5014492753623189,0.9251336898395722
0.5014492753623189,0.9331550802139037
0.5130434782608696,0.9331550802139037
0.5130434782608696,0.9385026737967914
0.514975845410628,0.9385026737967914
0.514975845410628,0.9411764705882353
0.5198067632850242,0.9411764705882353
0.5198067632850242,0.9438502673796791
0.5352657004830917,0.9438502673796791
0.5352657004830917,0.946524064171123
0.5661835748792271,0.946524064171123
0.5661835748792271,0.9491978609625669
0.5758454106280193,0.9491978609625669
0.5758454106280193,0.9518716577540107
0.5806763285024155,0.9518716577540107
0.5806763285024155,0.9545454545454546
0.5884057971014492,0.9545454545454546
0.5884057971014492,0.9572192513368984
0.5932367149758454,0.9572192513368984
0.5932367149758454,0.9598930481283422
0.6193236714975845,0.9598930481283422
0.6193236714975845,0.9625668449197861
0.6202898550724638,0.9625668449197861
0.6202898550724638,0.9652406417112299
0.6289855072463768,0.9652406417112299
0.6289855072463768,0.9679144385026738
0.6309178743961352,0.9679144385026738
0.6309178743961352,0.9705882352941176
0.6560386473429952,0.9705882352941176
0.6560386473429952,0.9732620320855615
0.6608695652173913,0.9732620320855615
0.6608695652173913,0.9759358288770054
0.6763285024154589,0.9759358288770054
0.6763285024154589,0.9786096256684492
0.6908212560386473,0.9786096256684492
0.6908212560386473,0.9812834224598931
0.6966183574879227,0.9812834224598931
0.6966183574879227,0.983957219251337
0.7091787439613526,0.983957219251337
0.7091787439613526,0.9866310160427807
0.7381642512077294,0.9866310160427807
0.7381642512077294,0.9893048128342246
0.8106280193236715,0.9893048128342246
0.8106280193236715,0.9919786096256684
0.8280193236714976,0.9919786096256684
0.8280193236714976,0.9946524064171123
0.8483091787439614,0.9946524064171123
0.8483091787439614,0.9973262032085561
0.8618357487922705,0.9973262032085561
0.8618357487922705,1.0
1.0,1.0
